provenance_row_id,form_name,field,source_value,source_concept_name,standard_concept_id,source_concept_code,source_lookup_uri,target_omop_uri
prov-1306,Prior and Concomitant Medications,observation_source_value,rx_27_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1307,Prior and Concomitant Medications,observation_source_value,rx_28_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1308,Prior and Concomitant Medications,observation_source_value,rx_29_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1309,Prior and Concomitant Medications,observation_source_value,rx_2_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1310,Prior and Concomitant Medications,observation_source_value,rx_30_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1311,Prior and Concomitant Medications,observation_source_value,rx_31_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1312,Prior and Concomitant Medications,observation_source_value,rx_32_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1313,Prior and Concomitant Medications,observation_source_value,rx_33_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1314,Prior and Concomitant Medications,observation_source_value,rx_34_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1315,Prior and Concomitant Medications,observation_source_value,rx_35_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1316,Prior and Concomitant Medications,observation_source_value,rx_36_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1317,Prior and Concomitant Medications,observation_source_value,rx_37_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1318,Prior and Concomitant Medications,observation_source_value,rx_38_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1319,Prior and Concomitant Medications,observation_source_value,rx_39_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1320,Prior and Concomitant Medications,observation_source_value,rx_3_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1321,Prior and Concomitant Medications,observation_source_value,rx_40_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1322,Prior and Concomitant Medications,observation_source_value,rx_41_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1323,Prior and Concomitant Medications,observation_source_value,rx_42_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1324,Prior and Concomitant Medications,observation_source_value,rx_43_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1325,Prior and Concomitant Medications,observation_source_value,rx_44_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1326,Prior and Concomitant Medications,observation_source_value,rx_45_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1327,Prior and Concomitant Medications,observation_source_value,rx_46_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1328,Prior and Concomitant Medications,observation_source_value,rx_47_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1329,Prior and Concomitant Medications,observation_source_value,rx_48_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1330,Prior and Concomitant Medications,observation_source_value,rx_49_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1331,Prior and Concomitant Medications,observation_source_value,rx_4_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1332,Prior and Concomitant Medications,observation_source_value,rx_50_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1333,Prior and Concomitant Medications,observation_source_value,rx_51_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1334,Prior and Concomitant Medications,observation_source_value,rx_52_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1335,Prior and Concomitant Medications,observation_source_value,rx_53_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1336,Prior and Concomitant Medications,observation_source_value,rx_54_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1337,Prior and Concomitant Medications,observation_source_value,rx_55_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1338,Prior and Concomitant Medications,observation_source_value,rx_56_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1339,Prior and Concomitant Medications,observation_source_value,rx_57_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1340,Prior and Concomitant Medications,observation_source_value,rx_58_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1341,Prior and Concomitant Medications,observation_source_value,rx_59_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1342,Prior and Concomitant Medications,observation_source_value,rx_5_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1343,Prior and Concomitant Medications,observation_source_value,rx_60_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1344,Prior and Concomitant Medications,observation_source_value,rx_61_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1345,Prior and Concomitant Medications,observation_source_value,rx_62_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1346,Prior and Concomitant Medications,observation_source_value,rx_63_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1347,Prior and Concomitant Medications,observation_source_value,rx_64_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1348,Prior and Concomitant Medications,observation_source_value,rx_65_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1349,Prior and Concomitant Medications,observation_source_value,rx_66_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1350,Prior and Concomitant Medications,observation_source_value,rx_67_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1351,Prior and Concomitant Medications,observation_source_value,rx_68_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1352,Prior and Concomitant Medications,observation_source_value,rx_69_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1353,Prior and Concomitant Medications,observation_source_value,rx_6_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1354,Prior and Concomitant Medications,observation_source_value,rx_70_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1355,Prior and Concomitant Medications,observation_source_value,rx_7_dose_,Medication dose,3010922,18817-7,,https://athena.ohdsi.org/search-terms/terms/3010922
prov-1356,Prior and Concomitant Medications,observation_source_value,rx_7_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1357,Prior and Concomitant Medications,observation_source_value,rx_8_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1358,Prior and Concomitant Medications,observation_source_value,rx_9_indication,Indication Narrative,1092121,104907-1,,https://athena.ohdsi.org/search-terms/terms/1092121
prov-1359,Profile of Fatigue and Discomfort,observation_source_value,profad_think_clear,Difficulty concentrating,21498547,LA25194-4,,https://athena.ohdsi.org/search-terms/terms/21498547
prov-1360,Promis-57 Profile v2.0,observation_source_value,chores,Are you able to do chores such as vacuuming or yard work [PROMIS],40764358,61597-1,,https://athena.ohdsi.org/search-terms/terms/40764358
prov-1361,Promis-57 Profile v2.0,observation_source_value,difficulty_sleeping,Trouble falling asleep,1761776,100247-6,,https://athena.ohdsi.org/search-terms/terms/1761776
prov-1362,Promis-57 Profile v2.0,observation_source_value,failure,Failure,45881190,LA9664-9,,https://athena.ohdsi.org/search-terms/terms/45881190
prov-1363,Promis-57 Profile v2.0,observation_source_value,fatigue_push_yourself,How often did you have to push yourself to get things done because of your fatigue in past 7 days [PROMIS],40764559,61798-5,,https://athena.ohdsi.org/search-terms/terms/40764559
prov-1364,Promis-57 Profile v2.0,observation_source_value,feel_refreshed,Wake up feeling refreshed,1617471,97894-0,,https://athena.ohdsi.org/search-terms/terms/1617471
prov-1365,Promis-57 Profile v2.0,observation_source_value,focus_anxiety,I found it hard to focus on anything other than my anxiety in past 7 days,40764702,61941-1,,https://athena.ohdsi.org/search-terms/terms/40764702
prov-1366,Promis-57 Profile v2.0,observation_source_value,health_limit_heavy_house_work,"Does your health now limit you in doing heavy work around the house like scrubbing floors, or lifting or moving heavy furniture [PROMIS]",40764351,61590-6,,https://athena.ohdsi.org/search-terms/terms/40764351
prov-1367,Promis-57 Profile v2.0,observation_source_value,health_limit_house_work,"Does your health now limit you in doing moderate work around the house like vacuuming, sweeping floors or carrying in groceries [PROMIS]",40764400,61639-1,,https://athena.ohdsi.org/search-terms/terms/40764400
prov-1368,Promis-57 Profile v2.0,observation_source_value,health_limit_lift_grocery,Does your health now limit you in lifting or carrying groceries [PROMIS],40764352,61591-4,,https://athena.ohdsi.org/search-terms/terms/40764352
prov-1369,Promis-57 Profile v2.0,observation_source_value,health_limit_phys_activity,Does your health now limit you in doing two hours of physical labor [PROMIS],40764449,61688-8,,https://athena.ohdsi.org/search-terms/terms/40764449
prov-1370,Promis-57 Profile v2.0,observation_source_value,helpless,Feeling powerless,4140981,33300005,,https://athena.ohdsi.org/search-terms/terms/4140981
prov-1371,Promis-57 Profile v2.0,observation_source_value,hopeless,Feeling hopeless,4142455,307077003,,https://athena.ohdsi.org/search-terms/terms/4142455
prov-1372,Promis-57 Profile v2.0,observation_source_value,limit_activity_family,I have to limit my regular family activities [PROMIS],46235280,76706-1,,https://athena.ohdsi.org/search-terms/terms/46235280
prov-1373,Promis-57 Profile v2.0,observation_source_value,limit_activity_friends,I have to limit my regular activities with friends [PROMIS],46235285,76711-1,,https://athena.ohdsi.org/search-terms/terms/46235285
prov-1374,Promis-57 Profile v2.0,observation_source_value,limit_fun,I have to limit the things I do for fun with others [PROMIS],46235281,76707-9,,https://athena.ohdsi.org/search-terms/terms/46235281
prov-1375,Promis-57 Profile v2.0,observation_source_value,nervous,Feeling nervous,436817,424196004,,https://athena.ohdsi.org/search-terms/terms/436817
prov-1376,Promis-57 Profile v2.0,observation_source_value,run_errands_shop,Are you able to run errands and shop [PROMIS],40764396,61635-9,,https://athena.ohdsi.org/search-terms/terms/40764396
prov-1377,Promis-57 Profile v2.0,observation_source_value,sleep_prob,Dyssomnia,435657,44186003,,https://athena.ohdsi.org/search-terms/terms/435657
prov-1378,Promis-57 Profile v2.0,observation_source_value,sleep_quality,Quality of sleep,4086501,248254009,,https://athena.ohdsi.org/search-terms/terms/4086501
prov-1379,Promis-57 Profile v2.0,observation_source_value,sleep_tried_hard,Trouble falling asleep,1761776,100247-6,,https://athena.ohdsi.org/search-terms/terms/1761776
prov-1380,Promis-57 Profile v2.0,observation_source_value,stairs_normal_pace,Are you able to go up and down stairs at a normal pace [PROMIS],40764368,61607-8,,https://athena.ohdsi.org/search-terms/terms/40764368
prov-1381,Promis-57 Profile v2.0,observation_source_value,tense,Feeling tense,4136244,263897001,,https://athena.ohdsi.org/search-terms/terms/4136244
prov-1382,Promis-57 Profile v2.0,observation_source_value,trouble_activity,I have trouble doing all of my regular leisure activities with others [PROMIS],46234938,75417-6,,https://athena.ohdsi.org/search-terms/terms/46234938
prov-1383,Promis-57 Profile v2.0,observation_source_value,trouble_activity_family,I have trouble doing all of the family activities that I want to do [PROMIS],46235282,76708-7,,https://athena.ohdsi.org/search-terms/terms/46235282
prov-1384,Promis-57 Profile v2.0,observation_source_value,trouble_activity_friends,I have trouble doing all of the activities with friends that I want to do [PROMIS],46235286,76712-9,,https://athena.ohdsi.org/search-terms/terms/46235286
